"","past_pat_year_visit","Tot_Abund","Obl_Abund","Obl_Fac_Abund","Tot_Rich","Obl_Rich","Obl_Fac_Rich","past_pat_year","observer","start_time","clouds","wind","precipitation","cattle_interference","julian_date","year","pasture_id","patch_id","visit","area_surveyed","transect_length"
"1983","PYW_N_2014_3",6,2,4,5,2,4,"PYW_N_2014","CD",5.88333333333333,"P. Cloudy","8-12","None",FALSE,165,2014,"PYW","N","3",2,200
"1984","PYW_N_2014_4",2,1,2,2,1,2,"PYW_N_2014","CD",6.06666666666667,"M. Cloudy","4-7","None",FALSE,182,2014,"PYW","N","4",2,200
"1985","PYW_N_2014_5",2,NA,2,1,NA,1,"PYW_N_2014","SBN",8.15,"M. Cloudy","1-3","None",FALSE,197,2014,"PYW","N","5",2,200
"1986","PYW_N_2015_1",2,NA,2,1,NA,1,"PYW_N_2015","BSV",6.11666666666667,"Overcast","1-3","None",FALSE,143,2015,"PYW","N","1",2,200
"1987","PYW_N_2015_2",3,3,3,2,2,2,"PYW_N_2015","BSV",6.01666666666667,"Clear","1-3","None",FALSE,159,2015,"PYW","N","2",2,200
"1988","PYW_N_2015_3",3,2,2,3,2,2,"PYW_N_2015","SR",7.46666666666667,"P. Cloudy","4-7","None",FALSE,171,2015,"PYW","N","3",2,200
"1989","PYW_N_2015_4",9,8,9,4,3,4,"PYW_N_2015","SBN",6.7,"M. Cloudy","1-3","None",FALSE,196,2015,"PYW","N","4",2,200
"1990","PYW_N_2015_5",9,8,8,3,3,3,"PYW_N_2015","SR",8.08333333333333,"P. Cloudy","1-3","None",FALSE,213,2015,"PYW","N","5",2,200
"1991","PYW_N_2016_0",4,3,4,3,2,3,"PYW_N_2016","ACW",8.23333333333333,"P. Cloudy","4-7","None",FALSE,193,2016,"PYW","N","0",2,200
"1992","PYW_N_2016_1",9,8,9,5,4,5,"PYW_N_2016","SR",6.33333333333333,"Clear","1-3","None",FALSE,151,2016,"PYW","N","1",2,200
"1993","PYW_N_2016_2",13,10,13,4,2,4,"PYW_N_2016","SBN",6.66666666666667,"P. Cloudy","1-3","None",FALSE,168,2016,"PYW","N","2",2,200
"1994","PYW_N_2016_3",23,21,23,6,5,6,"PYW_N_2016","JJC",9.58333333333333,"Clear","0-1","None",FALSE,179,2016,"PYW","N","3",2,200
"1995","PYW_N_2016_5",4,3,3,2,2,2,"PYW_N_2016","SR",6.48333333333333,"P. Cloudy","4-7","None",FALSE,217,2016,"PYW","N","5",2,200
"1996","PYW_N_2017_1",7,6,7,4,3,4,"PYW_N_2017","SR",8.53333333333333,"Clear","4-7","None",FALSE,149,2017,"PYW","N","1",2,200
"1997","PYW_N_2017_2",8,6,7,5,3,4,"PYW_N_2017","ALL",8.75,"Clear","1-3","None",FALSE,160,2017,"PYW","N","2",2,200
"1998","PYW_N_2017_3",2,1,1,1,1,1,"PYW_N_2017","JJC",9.28333333333333,"Clear","4-7","None",FALSE,175,2017,"PYW","N","3",2,200
"1999","PYW_N_2017_4",5,2,4,4,2,4,"PYW_N_2017","SR",8.45,"Clear","1-3","None",FALSE,189,2017,"PYW","N","4",2,200
"2000","PYW_N_2017_5",5,5,5,3,3,3,"PYW_N_2017","ALL",7.96666666666667,"Clear","0-1","None",FALSE,201,2017,"PYW","N","5",2,200
"2001","PYW_N_2018_1",9,2,4,7,2,4,"PYW_N_2018","JJC",6.01666666666667,"P. Cloudy","4-7","None",FALSE,145,2018,"PYW","N","1",2,200
"2002","PYW_N_2018_2",6,5,6,4,3,4,"PYW_N_2018","TMS",6.03333333333333,"M. Cloudy","1-3","None",FALSE,160,2018,"PYW","N","2",2,200
"2003","PYW_N_2018_4",5,4,5,4,3,4,"PYW_N_2018","BJE",6,"Clear","1-3","None",FALSE,188,2018,"PYW","N","4",2,200
"2004","PYW_N_2018_5",7,2,4,6,2,4,"PYW_N_2018","TMS",6.18333333333333,"Overcast","0-1","None",FALSE,199,2018,"PYW","N","5",2,200
"2005","PYW_N_2021_1",4,4,4,3,3,3,"PYW_N_2021","JJC",7.83333333333333,"Clear","1-3","None",FALSE,154,2021,"PYW","N","1",2,200
"2006","PYW_N_2021_2",6,6,6,3,3,3,"PYW_N_2021","JEM",6.55,"P. Cloudy","1-3","None",FALSE,165,2021,"PYW","N","2",2,200
"2007","PYW_N_2021_3",10,8,9,3,2,3,"PYW_N_2021","WPT",8.66666666666667,"M. Cloudy","1-3","None",FALSE,179,2021,"PYW","N","3",2,200
"2008","PYW_N_2021_4",11,9,11,5,4,5,"PYW_N_2021","JJC",5.95,"P. Cloudy","0-1","None",FALSE,189,2021,"PYW","N","4",2,200
"2009","PYW_N_2021_5",7,6,6,3,2,2,"PYW_N_2021","JJC",6.53333333333333,"P. Cloudy","0-1","None",FALSE,201,2021,"PYW","N","5",2,200
"2010","PYW_N_2022_1",15,9,9,4,3,3,"PYW_N_2022","JJC",6.18333333333333,"Clear","1-3","None",FALSE,154,2022,"PYW","N","1",2,200
"2011","PYW_N_2022_2",12,10,12,5,3,5,"PYW_N_2022","NGP",8.93333333333333,"Clear","4-7","None",TRUE,169,2022,"PYW","N","2",2,200
"2012","PYW_N_2022_3",9,8,9,3,2,3,"PYW_N_2022","JLS",6.33333333333333,"M. Cloudy","1-3","None",FALSE,183,2022,"PYW","N","3",2,200
"2013","PYW_N_2022_4",9,9,9,4,4,4,"PYW_N_2022","HKG",7.58333333333333,"Overcast","1-3","None",FALSE,189,2022,"PYW","N","4",2,200
"2014","PYW_N_2022_5",13,10,13,5,3,5,"PYW_N_2022","JLS",7.58333333333333,"M. Cloudy","4-7","None",FALSE,196,2022,"PYW","N","5",2,200
"2015","PYW_N_2023_1",11,10,11,5,4,5,"PYW_N_2023","WPT",6.9,"P. Cloudy","0-1","None",TRUE,157,2023,"PYW","N","1",2,200
"2016","PYW_N_2023_2",7,7,7,3,3,3,"PYW_N_2023","JJC",8.81666666666667,"Clear","0-1","None",FALSE,170,2023,"PYW","N","2",2,200
"2017","PYW_N_2023_3",12,7,9,6,3,5,"PYW_N_2023","HKG",6.2,"M. Cloudy","1-3","None",FALSE,179,2023,"PYW","N","3",2,200
"2018","PYW_N_2023_4",3,2,2,3,2,2,"PYW_N_2023","JLS",6.51666666666667,"Overcast","4-7","None",TRUE,189,2023,"PYW","N","4",2,200
"2019","PYW_N_2023_5",2,2,2,2,2,2,"PYW_N_2023","JJC",9.15,"Clear","4-7","None",FALSE,195,2023,"PYW","N","5",2,200
"2020","PYW_S_2007_0",2,NA,1,2,NA,1,"PYW_S_2007","FP",7.03333333333333,"Overcast","8-12","None",FALSE,143,2007,"PYW","S","0",4.11,411.02
"2021","PYW_S_2007_1",0,0,0,NA,NA,NA,"PYW_S_2007","CW",7.01666666666667,"Clear","0-1","None",FALSE,152,2007,"PYW","S","1",4.11,411.02
"2022","PYW_S_2007_2",5,3,3,3,1,1,"PYW_S_2007","JF",7.56666666666667,"Clear","8-12","None",FALSE,159,2007,"PYW","S","2",4.11,411.02
"2023","PYW_S_2007_3",4,4,4,1,1,1,"PYW_S_2007","JF",7.33333333333333,"Overcast","4-7","None",FALSE,169,2007,"PYW","S","3",4.11,411.02
"2024","PYW_S_2007_4",4,4,4,1,1,1,"PYW_S_2007","FP",8.33333333333333,"Clear","1-3","None",FALSE,176,2007,"PYW","S","4",4.11,411.02
"2025","PYW_S_2007_5",4,4,4,1,1,1,"PYW_S_2007","JF",6.63333333333333,"Clear","0-1","None",FALSE,183,2007,"PYW","S","5",4.11,411.02
"2026","PYW_S_2008_0",8,3,5,3,1,3,"PYW_S_2008","CW",7.43333333333333,"M. Cloudy","1-3","None",FALSE,136,2008,"PYW","S","0",4.11,411.02
"2027","PYW_S_2008_1",7,5,6,3,1,2,"PYW_S_2008","JF",7.88333333333333,"P. Cloudy","8-12","None",FALSE,129,2008,"PYW","S","1",4.11,411.02
"2028","PYW_S_2008_10",7,6,7,3,2,3,"PYW_S_2008","CW",8.2,"Clear","1-3","None",FALSE,203,2008,"PYW","S","10",4.11,411.02
"2029","PYW_S_2008_2",4,3,4,2,1,2,"PYW_S_2008","JF",6.83333333333333,"P. Cloudy","1-3","None",FALSE,136,2008,"PYW","S","2",4.11,411.02
"2030","PYW_S_2008_3",2,2,2,1,1,1,"PYW_S_2008","CW",7.65,"Clear","0-1","None",FALSE,142,2008,"PYW","S","3",4.11,411.02
"2031","PYW_S_2008_4",4,4,4,1,1,1,"PYW_S_2008","JF",8.06666666666667,"M. Cloudy","8-12","None",FALSE,148,2008,"PYW","S","4",4.11,411.02
"2032","PYW_S_2008_5",3,NA,2,1,NA,1,"PYW_S_2008","SR",6.83333333333333,"Overcast","1-3","None",FALSE,161,2008,"PYW","S","5",4.11,411.02
"2033","PYW_S_2009_0",9,3,9,4,2,4,"PYW_S_2009","SR",7.11666666666667,"P. Cloudy","8-12","None",FALSE,154,2009,"PYW","S","0",4.11,411.02
"2034","PYW_S_2009_1",2,2,2,1,1,1,"PYW_S_2009","SR",8.91666666666667,"M. Cloudy","4-7","None",FALSE,161,2009,"PYW","S","1",4.11,411.02
"2035","PYW_S_2009_2",3,3,3,1,1,1,"PYW_S_2009","SR",9.43333333333333,"Overcast","4-7","None",FALSE,163,2009,"PYW","S","2",4.11,411.02
"2036","PYW_S_2009_3",4,2,4,3,2,3,"PYW_S_2009","SR",8.05,"Clear","8-12","None",FALSE,169,2009,"PYW","S","3",4.11,411.02
"2037","PYW_S_2009_4",4,2,2,3,1,1,"PYW_S_2009","JO",9.18333333333333,"Clear","4-7","None",FALSE,181,2009,"PYW","S","4",4.11,411.02
"2038","PYW_S_2009_5",1,1,1,1,1,1,"PYW_S_2009","SR",8.31666666666667,"P. Cloudy","4-7","None",FALSE,191,2009,"PYW","S","5",4.11,411.02
"2039","PYW_S_2010_1",9,5,8,4,2,3,"PYW_S_2010","TH",9.26666666666667,"Clear","1-3","None",FALSE,139,2010,"PYW","S","1",3.5,350
"2040","PYW_S_2010_2",5,3,4,3,1,2,"PYW_S_2010","TL",7.11666666666667,"Clear","0-1","None",FALSE,148,2010,"PYW","S","2",3.5,350
"2041","PYW_S_2010_3",1,1,1,1,1,1,"PYW_S_2010","SR",8.58333333333333,"M. Cloudy","4-7","None",FALSE,158,2010,"PYW","S","3",3.5,350
"2042","PYW_S_2010_4",2,2,2,1,1,1,"PYW_S_2010","SR",9.4,"Clear","1-3","None",FALSE,175,2010,"PYW","S","4",3.5,350
"2043","PYW_S_2010_5",3,3,3,2,2,2,"PYW_S_2010","TH",7.25,"M. Cloudy","4-7","None",FALSE,189,2010,"PYW","S","5",3.5,350
"2044","PYW_S_2011_1",2,1,2,2,1,2,"PYW_S_2011","SR",9.51666666666667,"M. Cloudy","1-3","None",FALSE,139,2011,"PYW","S","1",3.5,350
"2045","PYW_S_2011_2",5,4,4,2,2,2,"PYW_S_2011","SR",7.18333333333333,NA,"8-12","None",FALSE,154,2011,"PYW","S","2",3.5,350
"2046","PYW_S_2011_3",4,1,4,2,1,2,"PYW_S_2011","CP",9.05,"P. Cloudy","8-12","None",FALSE,162,2011,"PYW","S","3",3.5,350
"2047","PYW_S_2011_4",2,1,2,2,1,2,"PYW_S_2011","SR",9.76666666666667,"P. Cloudy","8-12","None",FALSE,171,2011,"PYW","S","4",3.5,350
"2048","PYW_S_2011_5",2,1,1,1,1,1,"PYW_S_2011","CD",9,"Clear","1-3","None",FALSE,182,2011,"PYW","S","5",3.5,350
"2049","PYW_S_2012_1",1,1,1,1,1,1,"PYW_S_2012","TL",6.91666666666667,"Overcast","8-12","None",FALSE,141,2012,"PYW","S","1",3.5,350
"2050","PYW_S_2012_3",3,2,2,3,2,2,"PYW_S_2012","SR",6.95,"P. Cloudy","1-3","None",FALSE,158,2012,"PYW","S","3",3.5,350
"2051","PYW_S_2012_4",6,2,6,4,2,4,"PYW_S_2012","CD",6.86666666666667,"Overcast","4-7","None",FALSE,167,2012,"PYW","S","4",3.5,350
"2052","PYW_S_2012_5",3,3,3,1,1,1,"PYW_S_2012","SR",7.01666666666667,"Clear","4-7","None",FALSE,180,2012,"PYW","S","5",3.5,350
"2053","PYW_S_2013_1",11,6,8,3,2,3,"PYW_S_2013","CD",6.91666666666667,"P. Cloudy","1-3","None",FALSE,137,2013,"PYW","S","1",3.5,350
"2054","PYW_S_2013_2",3,1,3,2,1,2,"PYW_S_2013","SR",7.46666666666667,"Clear","0-1","None",FALSE,154,2013,"PYW","S","2",3.5,350
"2055","PYW_S_2013_3",10,3,9,8,2,7,"PYW_S_2013","AM",6.71666666666667,"Overcast","1-3","None",FALSE,163,2013,"PYW","S","3",3.5,350
"2056","PYW_S_2013_4",5,3,4,3,1,2,"PYW_S_2013","CD",8.13333333333333,"Overcast","0-1","None",FALSE,178,2013,"PYW","S","4",3.5,350
"2057","PYW_S_2013_5",6,1,5,4,1,3,"PYW_S_2013","AM",6.85,"Overcast","1-3","None",FALSE,188,2013,"PYW","S","5",3.5,350
"2058","PYW_S_2014_1",4,3,4,3,2,3,"PYW_S_2014","SR",7.95,"Clear","4-7","None",FALSE,138,2014,"PYW","S","1",3.5,350
"2059","PYW_S_2014_2",46,21,46,3,1,3,"PYW_S_2014","CD",7.3,"Overcast","4-7","None",FALSE,149,2014,"PYW","S","2",3.5,350
"2060","PYW_S_2014_3",4,2,3,3,1,2,"PYW_S_2014","CD",6.31666666666667,"Clear","8-12","None",FALSE,165,2014,"PYW","S","3",3.5,350
"2061","PYW_S_2014_4",4,1,4,3,1,3,"PYW_S_2014","CD",6.55,"M. Cloudy","4-7","None",FALSE,182,2014,"PYW","S","4",3.5,350
"2062","PYW_S_2014_5",3,2,2,2,1,1,"PYW_S_2014","SBN",8.86666666666667,"P. Cloudy","0-1","None",FALSE,197,2014,"PYW","S","5",3.5,350
"2063","PYW_S_2015_1",2,2,2,2,2,2,"PYW_S_2015","BSV",6.61666666666667,"Overcast","1-3","None",FALSE,143,2015,"PYW","S","1",3.5,350
"2064","PYW_S_2015_2",1,1,1,1,1,1,"PYW_S_2015","BSV",6.61666666666667,"Clear","1-3","None",FALSE,159,2015,"PYW","S","2",3.5,350
"2065","PYW_S_2015_3",2,2,2,2,2,2,"PYW_S_2015","SR",6.76666666666667,"P. Cloudy","4-7","None",FALSE,171,2015,"PYW","S","3",3.5,350
"2066","PYW_S_2015_4",8,4,5,5,1,2,"PYW_S_2015","SBN",7.51666666666667,"M. Cloudy","1-3","None",FALSE,196,2015,"PYW","S","4",3.5,350
"2067","PYW_S_2015_5",4,1,3,3,1,3,"PYW_S_2015","SR",7.3,"P. Cloudy","1-3","None",FALSE,213,2015,"PYW","S","5",3.5,350
"2068","PYW_S_2016_1",5,4,5,4,3,4,"PYW_S_2016","SR",8.18333333333333,"Clear","1-3","None",FALSE,151,2016,"PYW","S","1",3.5,350
"2069","PYW_S_2016_2",10,7,8,4,3,4,"PYW_S_2016","SBN",7.33333333333333,"M. Cloudy","1-3","None",FALSE,168,2016,"PYW","S","2",3.5,350
"2070","PYW_S_2016_3",3,2,2,2,1,1,"PYW_S_2016","JJC",8.86666666666667,"Clear","0-1","None",FALSE,179,2016,"PYW","S","3",3.5,350
"2071","PYW_S_2016_4",16,5,8,6,3,5,"PYW_S_2016","ACW",8.96666666666667,"P. Cloudy","4-7","None",FALSE,193,2016,"PYW","S","4",3.5,350
"2072","PYW_S_2017_1",7,4,5,3,2,3,"PYW_S_2017","SR",9.01666666666667,"Clear","4-7","None",FALSE,149,2017,"PYW","S","1",3.5,350
"2073","PYW_S_2017_2",2,1,2,2,1,2,"PYW_S_2017","ALL",9.26666666666667,"Clear","1-3","None",FALSE,160,2017,"PYW","S","2",3.5,350
"2074","PYW_S_2017_3",11,8,11,6,4,6,"PYW_S_2017","JJC",9.68333333333333,"Clear","4-7","None",FALSE,175,2017,"PYW","S","3",3.5,350
"2075","PYW_S_2017_4",8,2,4,3,1,2,"PYW_S_2017","SR",7.6,"Clear","1-3","None",FALSE,189,2017,"PYW","S","4",3.5,350
"2076","PYW_S_2017_5",1,1,1,1,1,1,"PYW_S_2017","ALL",8.46666666666667,"Clear","1-3","None",FALSE,201,2017,"PYW","S","5",3.5,350
"2077","PYW_S_2018_1",9,1,6,5,1,5,"PYW_S_2018","JJC",6.55,"M. Cloudy","1-3","None",FALSE,145,2018,"PYW","S","1",3.5,350
"2078","PYW_S_2018_4",9,2,7,5,1,3,"PYW_S_2018","BJE",6.5,"Clear","1-3","None",FALSE,188,2018,"PYW","S","4",3.5,350
"2079","PYW_S_2018_5",7,2,3,4,1,2,"PYW_S_2018","TMS",6.88333333333333,"Overcast","0-1","None",FALSE,199,2018,"PYW","S","5",3.5,350
"2080","PYW_S_2021_1",7,NA,5,4,NA,3,"PYW_S_2021","JJC",8.48333333333333,"Clear","1-3","None",FALSE,154,2021,"PYW","S","1",3.5,350
"2081","PYW_S_2021_2",1,NA,1,1,NA,1,"PYW_S_2021","JEM",8.18333333333333,"P. Cloudy","0-1","None",FALSE,165,2021,"PYW","S","2",3.5,350
"2082","PYW_S_2021_3",9,5,9,3,1,3,"PYW_S_2021","WPT",9.36666666666667,"M. Cloudy","1-3","None",FALSE,179,2021,"PYW","S","3",3.5,350
"2083","PYW_S_2021_4",3,2,2,2,2,2,"PYW_S_2021","JJC",8.65,"M. Cloudy","4-7","None",FALSE,189,2021,"PYW","S","4",3.5,350
"2084","PYW_S_2021_5",3,2,3,2,1,2,"PYW_S_2021","JJC",7.21666666666667,"Clear","0-1","None",FALSE,201,2021,"PYW","S","5",3.5,350
"2085","PYW_S_2022_1",4,3,4,3,2,3,"PYW_S_2022","WPT",6.88333333333333,"Overcast","1-3","None",FALSE,158,2022,"PYW","S","1",3.5,350
"2086","PYW_S_2022_2",3,1,2,3,1,2,"PYW_S_2022","NGP",8.11666666666667,"Clear","4-7","None",FALSE,169,2022,"PYW","S","2",3.5,350
"2087","PYW_S_2022_3",9,6,8,5,3,4,"PYW_S_2022","JLS",7.13333333333333,"M. Cloudy","0-1","None",TRUE,183,2022,"PYW","S","3",3.5,350
"2088","PYW_S_2022_4",5,4,4,1,1,1,"PYW_S_2022","HKG",8.21666666666667,"Overcast","1-3","None",FALSE,189,2022,"PYW","S","4",3.5,350
"2089","PYW_S_2022_5",6,5,5,2,1,1,"PYW_S_2022","JLS",6.83333333333333,"M. Cloudy","4-7","None",TRUE,196,2022,"PYW","S","5",3.5,350
"2090","PYW_S_2023_1",5,4,4,1,1,1,"PYW_S_2023","WPT",7.76666666666667,"Clear","1-3","None",FALSE,157,2023,"PYW","S","1",3.5,350
"2091","PYW_S_2023_2",8,3,5,5,2,3,"PYW_S_2023","JJC",9.48333333333333,"Clear","0-1","None",TRUE,170,2023,"PYW","S","2",3.5,350
"2092","PYW_S_2023_3",7,3,6,4,1,3,"PYW_S_2023","HKG",7.18333333333333,"M. Cloudy","0-1","None",FALSE,179,2023,"PYW","S","3",3.5,350
"2093","PYW_S_2023_4",11,1,8,7,1,4,"PYW_S_2023","JLS",6.96666666666667,"Overcast","4-7","None",FALSE,189,2023,"PYW","S","4",3.5,350
"2094","PYW_S_2023_5",5,3,3,3,2,2,"PYW_S_2023","JJC",8.65,"Clear","1-3","None",FALSE,195,2023,"PYW","S","5",3.5,350
"2095","RC2_C_2014_1",10,6,10,3,2,3,"RC2_C_2014","CD",9.1,"Clear","4-7","None",FALSE,138,2014,"RC2","C","1",2,200
"2096","RC2_C_2014_2",7,3,6,5,2,4,"RC2_C_2014","CD",9.06666666666667,"M. Cloudy","8-12","None",FALSE,152,2014,"RC2","C","2",2,200
"2097","RC2_C_2014_3",10,4,7,5,2,4,"RC2_C_2014","CD",8.63333333333333,"P. Cloudy","4-7","None",FALSE,167,2014,"RC2","C","3",2,200
"2098","RC2_C_2014_4",15,7,13,5,2,4,"RC2_C_2014","CD",8.93333333333333,"Clear","4-7","None",FALSE,184,2014,"RC2","C","4",2,200
"2099","RC2_C_2014_5",38,22,37,6,2,5,"RC2_C_2014","CD",7.73333333333333,"Clear","0-1","None",FALSE,198,2014,"RC2","C","5",2,200
"2100","RC2_C_2015_1",3,NA,NA,3,NA,NA,"RC2_C_2015","BSV",6.05,"P. Cloudy","1-3","None",FALSE,148,2015,"RC2","C","1",2,200
"2101","RC2_C_2015_3",5,1,2,4,1,2,"RC2_C_2015","SR",6.7,"Clear","8-12","None",FALSE,176,2015,"RC2","C","3",2,200
"2102","RC2_C_2015_4",3,1,1,2,1,1,"RC2_C_2015","BSV",6.43333333333333,"Overcast","1-3","None",FALSE,189,2015,"RC2","C","4",2,200
"2103","RC2_C_2015_5",4,NA,2,2,NA,1,"RC2_C_2015","BSV",6.65,"Overcast","1-3","None",FALSE,210,2015,"RC2","C","5",2,200
"2104","RC2_C_2016_1",11,7,11,5,4,5,"RC2_C_2016","JJC",6.66666666666667,"Clear","0-1","None",FALSE,150,2016,"RC2","C","1",2,200
"2105","RC2_C_2016_2",7,5,7,4,3,4,"RC2_C_2016","SR",6.6,"Clear","0-1","None",FALSE,164,2016,"RC2","C","2",2,200
"2106","RC2_C_2016_3",8,4,7,3,2,3,"RC2_C_2016","ACW",8.5,"P. Cloudy","4-7","None",FALSE,177,2016,"RC2","C","3",2,200
"2107","RC2_C_2016_4",11,10,10,5,4,4,"RC2_C_2016","SBN",9.35,"M. Cloudy","8-12","None",FALSE,196,2016,"RC2","C","4",2,200
"2108","RC2_C_2016_5",5,4,4,4,3,3,"RC2_C_2016","JJC",9.2,"M. Cloudy","0-1","None",FALSE,212,2016,"RC2","C","5",2,200
"2109","RC2_C_2017_1",6,3,4,5,2,3,"RC2_C_2017","JJC",6.2,"M. Cloudy","1-3","None",FALSE,149,2017,"RC2","C","1",2,200
"2110","RC2_C_2017_2",9,2,5,6,1,3,"RC2_C_2017","ALL",7.55,"P. Cloudy","8-12","None",FALSE,161,2017,"RC2","C","2",2,200
"2111","RC2_C_2017_3",6,3,4,3,1,2,"RC2_C_2017","JJC",6.7,"M. Cloudy","1-3","None",FALSE,174,2017,"RC2","C","3",2,200
"2112","RC2_C_2017_4",14,13,13,5,4,4,"RC2_C_2017","JD",7.98333333333333,"Clear","1-3","None",FALSE,192,2017,"RC2","C","4",2,200
"2113","RC2_C_2017_5",21,17,18,8,4,5,"RC2_C_2017","JD",6.41666666666667,"P. Cloudy","1-3","None",FALSE,202,2017,"RC2","C","5",2,200
"2114","RC2_C_2018_1",11,2,8,4,2,3,"RC2_C_2018","TMS",6.5,"P. Cloudy","4-7","None",FALSE,145,2018,"RC2","C","1",2,200
"2115","RC2_C_2018_2",10,3,6,5,2,3,"RC2_C_2018","TMS",7.36666666666667,"Overcast","0-1","None",FALSE,163,2018,"RC2","C","2",2,200
"2116","RC2_C_2018_3",8,6,6,5,3,3,"RC2_C_2018","TMS",6.46666666666667,"Overcast","8-12","None",FALSE,172,2018,"RC2","C","3",2,200
"2117","RC2_C_2018_4",11,7,10,4,3,4,"RC2_C_2018","TMS",7.9,"Clear","0-1","None",FALSE,188,2018,"RC2","C","4",2,200
"2118","RC2_C_2018_5",28,27,27,4,3,3,"RC2_C_2018","TMS",9.16666666666667,"Clear","4-7","None",FALSE,201,2018,"RC2","C","5",2,200
"2119","RC2_N_2014_1",15,6,12,5,3,4,"RC2_N_2014","CD",9.26666666666667,"Clear","4-7","None",FALSE,138,2014,"RC2","N","1",2,200
"2120","RC2_N_2014_2",11,3,11,4,2,4,"RC2_N_2014","CD",9.23333333333333,"M. Cloudy","8-12","None",FALSE,152,2014,"RC2","N","2",2,200
"2121","RC2_N_2014_3",10,4,9,4,2,3,"RC2_N_2014","CD",8.81666666666667,"M. Cloudy","4-7","None",FALSE,167,2014,"RC2","N","3",2,200
"2122","RC2_N_2014_4",5,3,5,3,2,3,"RC2_N_2014","CD",9.13333333333333,"Clear","4-7","None",FALSE,184,2014,"RC2","N","4",2,200
"2123","RC2_N_2014_5",3,NA,2,2,NA,1,"RC2_N_2014","CD",7.95,"Clear","0-1","None",FALSE,198,2014,"RC2","N","5",2,200
"2124","RC2_N_2015_1",2,NA,2,1,NA,1,"RC2_N_2015","BSV",6.28333333333333,"P. Cloudy","1-3","None",FALSE,148,2015,"RC2","N","1",2,200
"2125","RC2_N_2015_2",6,NA,5,2,NA,1,"RC2_N_2015","BSV",7.51666666666667,"Clear","1-3","None",FALSE,160,2015,"RC2","N","2",2,200
"2126","RC2_N_2015_3",4,2,3,4,2,3,"RC2_N_2015","SR",6.88333333333333,"Clear","8-12","None",FALSE,176,2015,"RC2","N","3",2,200
"2127","RC2_N_2015_4",4,NA,NA,2,NA,NA,"RC2_N_2015","BSV",6.61666666666667,"Overcast","1-3","None",FALSE,189,2015,"RC2","N","4",2,200
"2128","RC2_N_2015_5",3,2,3,2,1,2,"RC2_N_2015","BSV",6.83333333333333,"Overcast","1-3","None",FALSE,210,2015,"RC2","N","5",2,200
"2129","RC2_N_2016_1",13,9,13,4,2,4,"RC2_N_2016","JJC",7.03333333333333,"Clear","0-1","None",FALSE,150,2016,"RC2","N","1",2,200
"2130","RC2_N_2016_2",4,3,4,2,1,2,"RC2_N_2016","SR",6.81666666666667,"Clear","0-1","None",FALSE,164,2016,"RC2","N","2",2,200
"2131","RC2_N_2016_3",14,8,14,2,1,2,"RC2_N_2016","ACW",8.85,"P. Cloudy","4-7","None",FALSE,177,2016,"RC2","N","3",2,200
"2132","RC2_N_2016_4",19,10,18,4,3,4,"RC2_N_2016","SBN",9.68333333333333,"M. Cloudy","4-7","None",FALSE,196,2016,"RC2","N","4",2,200
"2133","RC2_N_2016_5",12,9,12,6,4,6,"RC2_N_2016","JJC",9.56666666666667,"M. Cloudy","0-1","None",FALSE,212,2016,"RC2","N","5",2,200
"2134","RC2_N_2017_0",4,3,4,3,2,3,"RC2_N_2017","JD",8.23333333333333,"Clear","0-1","None",FALSE,190,2017,"RC2","N","0",2,200
"2135","RC2_N_2017_1",8,4,8,3,2,3,"RC2_N_2017","JJC",6.5,"M. Cloudy","0-1","None",FALSE,149,2017,"RC2","N","1",2,200
"2136","RC2_N_2017_2",6,2,5,2,1,2,"RC2_N_2017","ALL",7.81666666666667,"Clear","8-12","None",FALSE,161,2017,"RC2","N","2",2,200
"2137","RC2_N_2017_3",8,3,6,4,2,3,"RC2_N_2017","JJC",6.95,"M. Cloudy","1-3","None",FALSE,174,2017,"RC2","N","3",2,200
"2138","RC2_N_2017_5",2,2,2,2,2,2,"RC2_N_2017","JD",6.66666666666667,"P. Cloudy","0-1","None",FALSE,202,2017,"RC2","N","5",2,200
"2139","RC2_N_2018_1",16,8,13,7,2,5,"RC2_N_2018","TMS",6.75,"P. Cloudy","4-7","None",FALSE,145,2018,"RC2","N","1",2,200
"2140","RC2_N_2018_2",14,9,13,4,2,3,"RC2_N_2018","TMS",7.53333333333333,"Overcast","0-1","None",FALSE,163,2018,"RC2","N","2",2,200
"2141","RC2_N_2018_3",4,2,3,3,2,3,"RC2_N_2018","TMS",6.7,"Overcast","8-12","None",FALSE,172,2018,"RC2","N","3",2,200
"2142","RC2_N_2018_4",21,20,21,4,3,4,"RC2_N_2018","TMS",8.03333333333333,"Clear","1-3","None",FALSE,188,2018,"RC2","N","4",2,200
"2143","RC2_N_2018_5",4,4,4,2,2,2,"RC2_N_2018","TMS",9.36666666666667,"Clear","4-7","None",FALSE,201,2018,"RC2","N","5",2,200
"2144","RC2_S_2014_1",7,3,5,5,2,3,"RC2_S_2014","CD",8.96666666666667,"Clear","1-3","None",FALSE,138,2014,"RC2","S","1",2,200
"2145","RC2_S_2014_2",7,4,5,5,2,3,"RC2_S_2014","CD",8.88333333333333,"M. Cloudy","8-12","None",FALSE,152,2014,"RC2","S","2",2,200
